JAYA_data = [
1.3151065342	0.0369280121	63.8352320278
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.7718553261	200.0000000000
2.0000000000	0.5160200919	118.0724384840
2.0000000000	0.5160200919	118.0724384840
2.0000000000	0.5160200919	118.0724384840
2.0000000000	0.5160200919	118.0724384840
2.0000000000	0.5160200919	118.0724384840
1.8405012541	0.8968694161	178.1203915017
1.8405012541	0.8968694161	178.1203915017
1.8405012541	0.8968694161	178.1203915017
1.8405012541	0.8968694161	178.1203915017
];
