JAYA_data = [
1.6711560614	0.0010000000	200.0000000000
1.6711560614	0.0010000000	200.0000000000
1.6166638430	0.0010000000	148.2981960224
0.5000000000	0.5983015703	143.4752147122
0.5000000000	0.5983015703	143.4752147122
1.6672307416	0.0010000000	195.0232464019
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
1.0273009578	0.0010000000	50.0000000000
0.9881375612	0.1865768073	61.7694400642
0.9881375612	0.1865768073	61.7694400642
1.4178856840	0.0133656353	84.1266741707
1.4178856840	0.0133656353	84.1266741707
1.5443850683	0.0010000000	111.9162023017
1.5443850683	0.0010000000	111.9162023017
1.0273069494	0.0010000000	50.0000000000
];
