BMR_data = [
2.0000000000	0.6343876003	142.1325366977
1.2207390721	0.5496619644	65.8367378318
1.4715724150	0.4487452510	71.0833878166
1.0724784295	0.6588277367	64.0354281447
1.6958514453	0.9149269153	129.1789910044
0.6233851881	0.0010000000	61.4853285441
1.7547707876	1.0000000000	187.2553999916
1.0594113020	0.9521333256	67.1041091659
2.0000000000	0.5630065340	126.0796031332
0.5000000000	0.4830728548	61.0022013625
1.0612799951	0.0010000000	62.0567567944
2.0000000000	0.3892683619	102.6603625026
0.5798643757	1.0000000000	60.6574992071
0.9898742099	0.0010000000	61.8310533234
1.5859248065	0.0103802420	67.6531866696
1.3293281367	0.1175220014	64.3614596036
1.6372769065	0.9786753408	128.9492638127
1.6396301948	0.2109574486	71.8824863501
1.5659122024	1.0000000000	116.1545207376
1.5991690277	0.0010000000	67.8177467660
1.7208693676	0.0010000000	70.6279141359
1.4824880629	0.0010000000	65.7644254478
0.9515517452	0.7337582008	62.7529878865
2.0000000000	0.4381515569	107.7651762975
1.8135149297	0.4194541448	87.5357678096
1.9840224458	0.5166051453	115.4250683780
0.5000000000	0.0010000000	61.4824547332
1.5456102447	0.9301255744	101.8398271486
0.6482732255	0.7073964196	60.9014353964
1.7435600837	0.0904761806	72.8448345518
];
