JAYA_data = [
1.4382382851	0.0010000000	84.1045900435
1.5794428690	0.0010000000	126.7524635249
1.2164449456	0.1346349737	83.9885347408
0.5000000000	0.5391665267	67.0967509731
1.0272791180	0.0010000000	50.0000000000
1.6336630647	0.0010000000	161.0948211978
1.6589440779	0.0073300466	200.0000000000
1.5896694374	0.0010000000	131.9580253569
1.0273027280	0.0010000000	50.0000000000
1.6614302230	0.0020297773	190.3854146822
1.6711295708	0.0010000000	200.0000000000
1.3947107689	0.0010000000	76.8852665881
1.2877348194	0.0235237465	67.8226486769
0.5000304066	0.6069225510	190.1730822167
1.3580240364	0.0010000000	71.9270858516
1.6711583842	0.0010000000	200.0000000000
1.6711433061	0.0010000000	200.0000000000
1.0272963991	0.0010000000	50.0000000000
1.0272966890	0.0010000000	50.0000000000
1.6676493879	0.0010000000	195.5286554240
1.5816961874	0.0046097408	131.2384409746
1.6380626173	0.0010000000	164.8168721827
1.0272674801	0.0010000000	50.0000000000
1.6711519426	0.0010000000	200.0000000000
1.6442820639	0.0145391204	199.0203442328
0.5791869454	0.3843649699	50.0000000000
1.0272957836	0.0010000000	50.0000000000
1.0272975299	0.0010000000	50.0000000000
0.5000000000	0.5952036401	132.5963898084
1.6207431329	0.0019234747	152.4128642989
];
