BMR_data = [
1.2335430420	0.2097129511	154.1242997349
0.5000000000	0.4512077971	50.0000000000
0.8299402814	0.1709789351	50.0000000000
1.3285599291	0.0308154134	74.2163352109
0.5898701878	0.3753294563	50.0000000000
1.0272498756	0.0010000000	50.0000000000
1.0272942568	0.0010000000	50.0000000000
1.0272939012	0.0010000000	50.0000000000
0.8155768244	0.1832890460	50.0000000000
1.0272816609	0.0010000000	50.0000000000
1.2140382947	0.1087365427	75.5858325312
1.0272993853	0.0010000000	50.0000000000
1.0273028818	0.0010000000	50.0000000000
1.4639365035	0.0323983200	103.3724226577
1.5080354440	0.0141443891	107.2939044122
0.8130844975	0.1854105215	50.0000000000
1.1749012202	0.0946725704	67.2580534889
1.0273289044	0.0010000000	50.0000000000
1.5780628816	0.0302722628	160.7381832278
1.3139391625	0.0010000000	67.0030113112
0.8202147236	0.1793117909	50.0000000000
0.5000000000	0.4512080084	50.0000000000
1.6711232082	0.0010000000	200.0000000000
1.0272940062	0.0010000000	50.0000000000
0.5000000000	0.4511761169	50.0000000000
0.6895224485	0.4977512907	147.6294614339
1.0272971303	0.0010000000	50.0000000000
0.6294116956	0.4179701301	58.3482547351
1.0272972412	0.0010000000	50.0000000000
0.5000000000	0.4511845443	50.0000000000
];
